"alter_ID","ego_ID","alter_num","alter.sex","alter.age.cat","alter.rel","alter.nat","alter.res","alter.clo","alter.loan","alter.fam","alter.age"
8235,82,35,"Male","60+","Friends","Sri Lanka","Other",5,"Yes","No",72
8236,82,36,"Female","36-40","Acquaintances","Italy","Italy",3,"Yes","No",38
8237,82,37,"Male","60+","Acquaintances","Italy","Italy",4,"Yes","No",66
8238,82,38,"Female","26-30","Acquaintances","Other","Italy",3,"No","No",29
8239,82,39,"Male","51-60","Friends","Sri Lanka","Italy",5,"Yes","No",57
8240,82,40,"Female","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",36
8241,82,41,"Female","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",48
8242,82,42,"Male","51-60","Friends","Sri Lanka","Other",4,"Yes","No",59
8243,82,43,"Female","60+","Friends","Sri Lanka","Italy",5,"Yes","No",98
8244,82,44,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",47
8245,82,45,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",43
8301,83,1,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",43
8302,83,2,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",42
8303,83,3,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",45
8304,83,4,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",49
8305,83,5,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",48
8306,83,6,"Male","41-50","Friends","Sri Lanka","Other",4,"No","No",48
8307,83,7,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"No","No",49
8308,83,8,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"No","No",44
8309,83,9,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"No","No",50
8310,83,10,"Male","51-60","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",54
8311,83,11,"Male","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",49
8312,83,12,"Female","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",36
8313,83,13,"Male","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",45
8314,83,14,"Male","41-50","Friends","Sri Lanka","Other",5,"Yes","No",49
8315,83,15,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",44
8316,83,16,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",41
8317,83,17,"Male","41-50","Friends","Sri Lanka","Italy",4,"No","No",45
8318,83,18,"Male","26-30","Friends","Sri Lanka","Italy",4,"Yes","No",28
8319,83,19,"Male","51-60","Friends","Sri Lanka","Italy",4,"Yes","No",55
8320,83,20,"Male","26-30","Acquaintances","Italy","Italy",3,"Yes","No",30
8321,83,21,"Female","26-30","Friends","Italy","Italy",5,"Yes","No",28
8322,83,22,"Male","26-30","Friends","Italy","Italy",3,"Yes","No",28
8323,83,23,"Male","51-60","Acquaintances","Other","Italy",3,"No","No",53
8324,83,24,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",44
8325,83,25,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",44
8326,83,26,"Female","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",40
8327,83,27,"Female","31-35","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",33
8328,83,28,"Male","41-50","Close family","Sri Lanka","Italy",NA,NA,"Yes",46
8329,83,29,"Male","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",61
8330,83,30,"Male","31-35","Friends","Sri Lanka","Italy",4,"No","No",34
8331,83,31,"Male","26-30","Friends","Sri Lanka","Italy",4,"Yes","No",27
8332,83,32,"Male","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",37
8333,83,33,"Male","41-50","Friends","Sri Lanka","Other",4,"No","No",41
8334,83,34,"Male","36-40","Friends","Sri Lanka","Other",5,"Yes","No",40
8335,83,35,"Male","31-35","Other family","Sri Lanka","Other",5,"Yes","Yes",31
8336,83,36,"Male","60+","Friends","Sri Lanka","Other",5,"Yes","No",91
8337,83,37,"Male","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",39
8338,83,38,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",76
8339,83,39,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",43
8340,83,40,"Male","26-30","Friends","Sri Lanka","Italy",4,"Yes","No",27
8341,83,41,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"No","No",42
8342,83,42,"Male","60+","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",91
8343,83,43,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",47
8344,83,44,"Male","26-30","Friends","Sri Lanka","Italy",4,"Yes","No",26
8345,83,45,"Male","41-50","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",46
8401,84,1,"Female","31-35","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",35
8402,84,2,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",81
8403,84,3,"Male","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",39
8404,84,4,"Male","31-35","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",32
8405,84,5,"Female","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",39
8406,84,6,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",41
8407,84,7,"Male","41-50","Friends","Sri Lanka","Other",5,"Yes","No",46
8408,84,8,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",44
8409,84,9,"Male","36-40","Acquaintances","Sri Lanka","Sri Lanka",1,"No","No",37
8410,84,10,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",41
8411,84,11,"Male","36-40","Acquaintances","Sri Lanka","Sri Lanka",1,"No","No",39
8412,84,12,"Female","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",62
8413,84,13,"Male","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",65
8414,84,14,"Female","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",87
8415,84,15,"Female","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",69
8416,84,16,"Female","36-40","Friends","Sri Lanka","Other",5,"Yes","No",39
8417,84,17,"Female","36-40","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",37
8418,84,18,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",43
8419,84,19,"Male","51-60","Friends","Sri Lanka","Italy",3,"No","No",58
8420,84,20,"Female","51-60","Friends","Sri Lanka","Sri Lanka",3,"No","No",60
8421,84,21,"Female","36-40","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",36
8422,84,22,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",41
8423,84,23,"Male","41-50","Friends","Sri Lanka","Sri Lanka",3,"No","No",43
8424,84,24,"Male","51-60","Friends","Sri Lanka","Italy",3,"No","No",60
8425,84,25,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",46
8426,84,26,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",33
8427,84,27,"Male","41-50","Acquaintances","Sri Lanka","Sri Lanka",1,"No","No",47
8428,84,28,"Male","36-40","Acquaintances","Italy","Italy",1,"No","No",36
8429,84,29,"Male","36-40","Friends","Other","Italy",5,"Yes","No",39
8430,84,30,"Male","41-50","Acquaintances","Italy","Italy",1,"No","No",44
8431,84,31,"Male","26-30","Friends","Sri Lanka","Sri Lanka",4,"No","No",29
8432,84,32,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",41
8433,84,33,"Male","31-35","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",32
8434,84,34,"Male","51-60","Friends","Sri Lanka","Italy",5,"Yes","No",54
8435,84,35,"Male","18-25","Acquaintances","Sri Lanka","Italy",2,"No","No",24
8436,84,36,"Male","26-30","Acquaintances","Sri Lanka","Italy",2,"No","No",27
8437,84,37,"Male","60+","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",81
8438,84,38,"Male","41-50","Acquaintances","Sri Lanka","Italy",1,"No","No",45
8439,84,39,"Male","31-35","Friends","Italy","Italy",5,"Yes","No",34
8440,84,40,"Female","36-40","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",40
8441,84,41,"Male","41-50","Acquaintances","Sri Lanka","Italy",2,"No","No",47
8442,84,42,"Male","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",40
8443,84,43,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",50
8444,84,44,"Male","60+","Acquaintances","Sri Lanka","Italy",1,"No","No",73
8445,84,45,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",45
8501,85,1,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",33
8502,85,2,"Male","41-50","Friends","Sri Lanka","Italy",3,"Yes","No",44
8503,85,3,"Male","36-40","Friends","Sri Lanka","Italy",3,"Yes","No",40
8504,85,4,"Female","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",38
8505,85,5,"Male","31-35","Friends","Sri Lanka","Italy",2,"Yes","No",32
8506,85,6,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",79
8507,85,7,"Male","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",61
8508,85,8,"Male","31-35","Close family","Sri Lanka","Other",NA,NA,"Yes",32
8509,85,9,"Male","26-30","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",28
8510,85,10,"Female","26-30","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",28
8511,85,11,"Male","36-40","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",39
8512,85,12,"Female","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",39
8513,85,13,"Female","36-40","Friends","Sri Lanka","Italy",3,"Yes","No",38
8514,85,14,"Male","31-35","Friends","Sri Lanka","Italy",3,"Yes","No",32
8515,85,15,"Male","41-50","Friends","Sri Lanka","Italy",3,"Yes","No",48
8516,85,16,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",39
8517,85,17,"Female","41-50","Friends","Sri Lanka","Italy",3,"Yes","No",46
8518,85,18,"Male","26-30","Friends","Sri Lanka","Italy",4,"Yes","No",28
8519,85,19,"Male","26-30","Friends","Sri Lanka","Italy",4,"Yes","No",29
8520,85,20,"Male","26-30","Friends","Sri Lanka","Italy",3,"Yes","No",29
8521,85,21,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",37
8522,85,22,"Male","36-40","Friends","Sri Lanka","Italy",3,"Yes","No",40
8523,85,23,"Female","26-30","Friends","Sri Lanka","Italy",4,"Yes","No",27
8524,85,24,"Female","36-40","Friends","Sri Lanka","Italy",3,"Yes","No",36
8525,85,25,"Female","26-30","Friends","Sri Lanka","Italy",4,"Yes","No",30
8526,85,26,"Female","36-40","Acquaintances","Sri Lanka","Italy",2,"No","No",36
8527,85,27,"Male","36-40","Friends","Sri Lanka","Italy",3,"Yes","No",37
8528,85,28,"Male","31-35","Acquaintances","Sri Lanka","Italy",2,"No","No",34
8529,85,29,"Male","36-40","Acquaintances","Sri Lanka","Italy",1,"No","No",37
8530,85,30,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",38
8531,85,31,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",39
8532,85,32,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",41
8533,85,33,"Male","36-40","Friends","Sri Lanka","Italy",3,"Yes","No",38
8534,85,34,"Female","36-40","Acquaintances","Sri Lanka","Italy",1,"No","No",39
8535,85,35,"Female","36-40","Acquaintances","Sri Lanka","Italy",1,"No","No",39
8536,85,36,"Female","41-50","Acquaintances","Sri Lanka","Italy",1,"No","No",44
8537,85,37,"Male","60+","Friends","Italy","Italy",3,"Yes","No",71
8538,85,38,"Male","41-50","Acquaintances","Sri Lanka","Italy",1,"No","No",43
8539,85,39,"Male","36-40","Acquaintances","Sri Lanka","Italy",1,"No","No",39
8540,85,40,"Male","26-30","Acquaintances","Sri Lanka","Italy",2,"No","No",28
8541,85,41,"Male","41-50","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",41
8542,85,42,"Male","31-35","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",35
8543,85,43,"Male","31-35","Friends","Sri Lanka","Sri Lanka",3,"Yes","No",32
8544,85,44,"Male","26-30","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",27
8545,85,45,"Female","31-35","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",34
8601,86,1,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",46
8602,86,2,"Male","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",49
8603,86,3,"Female","41-50","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",45
8604,86,4,"Male","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",47
8605,86,5,"Female","36-40","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",36
8606,86,6,"Male","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",60
8607,86,7,"Female","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",39
8608,86,8,"Male","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",59
8609,86,9,"Female","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",55
8610,86,10,"Male","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",57
8611,86,11,"Female","60+","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",88
8612,86,12,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",43
8613,86,13,"Female","41-50","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",48
8614,86,14,"Male","41-50","Other family","Sri Lanka","Other",5,"Yes","Yes",45
8615,86,15,"Female","41-50","Other family","Sri Lanka","Other",5,"Yes","Yes",43
8616,86,16,"Male","26-30","Other family","Sri Lanka","Other",5,"Yes","Yes",26
8617,86,17,"Female","31-35","Friends","Other","Italy",5,"Yes","No",32
8618,86,18,"Male","26-30","Acquaintances","Other","Italy",2,"No","No",27
8619,86,19,"Male","51-60","Acquaintances","Other","Italy",3,"No","No",55
8620,86,20,"Male","51-60","Friends","Italy","Italy",5,"Yes","No",54
8621,86,21,"Male","18-25","Acquaintances","Italy","Italy",3,"No","No",21
8622,86,22,"Male","41-50","Acquaintances","Italy","Italy",4,"No","No",50
8623,86,23,"Male","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",37
8624,86,24,"Male","41-50","Friends","Sri Lanka","Italy",4,"No","No",45
8625,86,25,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",42
8626,86,26,"Male","41-50","Other family","Sri Lanka","Other",5,"Yes","Yes",42
8627,86,27,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",43
8628,86,28,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",49
8629,86,29,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",45
8630,86,30,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",45
8631,86,31,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",41
8632,86,32,"Male","51-60","Acquaintances","Italy","Italy",3,"No","No",58
8633,86,33,"Female","51-60","Friends","Italy","Italy",4,"No","No",58
8634,86,34,"Female","31-35","Friends","Italy","Italy",5,"Yes","No",32
8635,86,35,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",38
8636,86,36,"Female","41-50","Other family","Sri Lanka","Other",4,"No","Yes",50
8637,86,37,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",38
8638,86,38,"Male","26-30","Friends","Sri Lanka","Italy",4,"No","No",29
8639,86,39,"Male","36-40","Friends","Sri Lanka","Italy",3,"No","No",37
8640,86,40,"Male","51-60","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",57
8641,86,41,"Male","41-50","Friends","Other","Italy",4,"No","No",47
8642,86,42,"Male","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",58
8643,86,43,"Female","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",51
8644,86,44,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",47
8645,86,45,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",45
8701,87,1,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",72
8702,87,2,"Male","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",40
8703,87,3,"Female","26-30","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",29
8704,87,4,"Female","31-35","Close family","Sri Lanka","Italy",NA,NA,"Yes",33
8705,87,5,"Male","36-40","Other family","Sri Lanka","Italy",5,"Yes","Yes",36
8706,87,6,"Female","31-35","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",32
8707,87,7,"Male","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",36
8708,87,8,"Male","31-35","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",32
8709,87,9,"Female","26-30","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",29
8710,87,10,"Male","41-50","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",46
8711,87,11,"Female","41-50","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",45
8712,87,12,"Female","41-50","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",45
8713,87,13,"Male","41-50","Other family","Sri Lanka","Sri Lanka",2,"No","Yes",49
8714,87,14,"Male","36-40","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",37
8715,87,15,"Female","36-40","Acquaintances","Sri Lanka","Sri Lanka",2,"No","No",36
8716,87,16,"Female","60+","Acquaintances","Sri Lanka","Sri Lanka",2,"No","No",89
8717,87,17,"Male","60+","Acquaintances","Sri Lanka","Sri Lanka",2,"No","No",99
8718,87,18,"Male","36-40","Friends","Sri Lanka","Sri Lanka",3,"No","No",39
8719,87,19,"Female","31-35","Acquaintances","Sri Lanka","Sri Lanka",2,"No","No",31
8720,87,20,"Male","36-40","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",39
8721,87,21,"Female","18-25","Friends","Sri Lanka","Sri Lanka",3,"No","No",25
8722,87,22,"Male","26-30","Friends","Sri Lanka","Sri Lanka",2,"No","No",27
8723,87,23,"Male","51-60","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",54
8724,87,24,"Female","60+","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",87
8725,87,25,"Male","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",39
8726,87,26,"Female","36-40","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",39
8727,87,27,"Male","36-40","Friends","Sri Lanka","Sri Lanka",4,"No","No",38
8728,87,28,"Female","31-35","Friends","Sri Lanka","Sri Lanka",2,"No","No",34
8729,87,29,"Male","60+","Acquaintances","Sri Lanka","Sri Lanka",1,"No","No",99
8730,87,30,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",32
8731,87,31,"Female","31-35","Friends","Sri Lanka","Italy",3,"No","No",32
8732,87,32,"Male","36-40","Friends","Sri Lanka","Italy",2,"No","No",39
8733,87,33,"Male","18-25","Friends","Sri Lanka","Italy",3,"No","No",24
8734,87,34,"Male","51-60","Friends","Sri Lanka","Italy",2,"No","No",60
8735,87,35,"Male","31-35","Friends","Sri Lanka","Italy",3,"No","No",35
8736,87,36,"Female","18-25","Friends","Sri Lanka","Italy",2,"No","No",23
8737,87,37,"Female","60+","Acquaintances","Italy","Italy",3,"Yes","No",63
8738,87,38,"Male","60+","Acquaintances","Italy","Italy",3,"No","No",70
8739,87,39,"Female","41-50","Acquaintances","Italy","Italy",3,"No","No",48
8740,87,40,"Male","41-50","Acquaintances","Italy","Italy",2,"No","No",44
8741,87,41,"Male","26-30","Friends","Sri Lanka","Other",3,"Yes","No",29
8742,87,42,"Female","18-25","Acquaintances","Sri Lanka","Sri Lanka",2,"No","No",24
8743,87,43,"Male","36-40","Friends","Sri Lanka","Sri Lanka",2,"No","No",37
8744,87,44,"Male","60+","Acquaintances","Sri Lanka","Sri Lanka",2,"No","No",91
8745,87,45,"Male","31-35","Friends","Sri Lanka","Italy",3,"No","No",35
8801,88,1,"Female","26-30","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",29
8802,88,2,"Male","26-30","Close family","Sri Lanka","Italy",NA,NA,"Yes",26
8803,88,3,"Female","26-30","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",28
8804,88,4,"Male","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",94
8805,88,5,"Female","18-25","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",24
8806,88,6,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",53
8807,88,7,"Female","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",54
8808,88,8,"Male","51-60","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",55
8809,88,9,"Male","36-40","Friends","Sri Lanka","Sri Lanka",4,"No","No",37
8810,88,10,"Male","18-25","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",21
8811,88,11,"Male","31-35","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",34
8812,88,12,"Male","18-25","Friends","Sri Lanka","Sri Lanka",5,"No","No",24
8813,88,13,"Male","26-30","Friends","Sri Lanka","Sri Lanka",5,"No","No",28
8814,88,14,"Male","26-30","Friends","Sri Lanka","Sri Lanka",4,"No","No",27
8815,88,15,"Male","18-25","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",24
8816,88,16,"Female","36-40","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",36
8817,88,17,"Female","41-50","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",45
8818,88,18,"Male","26-30","Friends","Sri Lanka","Italy",5,"No","No",28
8819,88,19,"Male","31-35","Friends","Sri Lanka","Italy",4,"No","No",34
8820,88,20,"Male","18-25","Friends","Sri Lanka","Italy",4,"No","No",22
8821,88,21,"Male","31-35","Friends","Sri Lanka","Italy",4,"No","No",35
8822,88,22,"Male","31-35","Friends","Sri Lanka","Italy",4,"No","No",33
8823,88,23,"Female","18-25","Friends","Sri Lanka","Italy",4,"No","No",19
8824,88,24,"Male","18-25","Acquaintances","Sri Lanka","Italy",3,"No","No",19
8825,88,25,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",44
8826,88,26,"Male","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",52
8827,88,27,"Male","31-35","Acquaintances","Sri Lanka","Italy",3,"No","No",32
8828,88,28,"Male","31-35","Friends","Sri Lanka","Italy",3,"No","No",34
8829,88,29,"Female","31-35","Friends","Sri Lanka","Italy",3,"No","No",34
8830,88,30,"Female","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",43
8831,88,31,"Male","26-30","Friends","Sri Lanka","Other",4,"No","No",26
8832,88,32,"Male","18-25","Friends","Sri Lanka","Sri Lanka",4,"No","No",24
8833,88,33,"Male","18-25","Friends","Sri Lanka","Italy",3,"No","No",20
8834,88,34,"Male","26-30","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",27
8835,88,35,"Male","26-30","Acquaintances","Sri Lanka","Italy",3,"No","No",28
8836,88,36,"Male","31-35","Friends","Sri Lanka","Sri Lanka",3,"No","No",33
8837,88,37,"Male","18-25","Friends","Sri Lanka","Sri Lanka",4,"No","No",23
